Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15602796,Dupont,535,France,Male,28,0,16454.34,2,1,0,119842.59,0
2025,15600017,Braun,501,France,Female,69,0,0.0,2,0,0,138849.35,1
2025,15608424,Krüger,794,France,Male,35,4,0.0,1,1,0,72504.95,0
2025,15600798,Richter,793,France,Female,32,4,86958.01,1,1,0,31849.9,0
2025,15600934,Weber,598,Spain,Male,43,6,58282.11,2,1,0,54451.2,0
2025,15603707,Diaz,685,Germany,Male,48,2,163671.14,1,1,1,193067.83,1
2025,15605171,Gutierrez,797,Germany,Male,38,7,130841.76,1,1,1,24693.78,0
2025,15605687,Hernandez,644,France,Female,48,3,0.0,2,1,1,17206.49,0
2025,15608278,Hargrave,722,Spain,Female,28,10,70259.77,2,1,1,110061.54,0
2025,15607258,Martinez,692,Spain,Male,43,0,79567.6,1,1,0,95947.87,1
2025,15604588,Thomas,628,France,Male,40,7,102120.12,2,0,0,191468.25,0
2025,15602719,Smith,744,France,Female,36,9,130979.61,2,0,1,108206.23,0
2025,15607797,Fischer,567,Germany,Male,42,3,166562.9,2,1,0,65278.7,1
2025,15601826,Schulz,672,France,Female,40,0,160100.55,1,0,1,109186.67,0
2025,15609405,Klein,735,France,Male,18,6,73170.69,2,1,1,110843.84,0
2025,15602976,Gutierrez,529,Spain,Female,24,5,132709.18,1,1,1,86237.32,0
2025,15602792,Munoz,607,Germany,Female,36,1,69369.54,1,1,0,125941.65,0
2025,15603737,Ruiz,675,Spain,Male,39,2,122300.44,1,1,0,147533.44,0
2025,15608740,Hoffmann,810,France,Male,36,5,159507.88,2,0,0,10424.99,0
2025,15604606,Thomas,664,Spain,Male,44,6,0.0,1,0,0,26444.0,0
2025,15604164,Onio,525,Spain,Male,45,0,0.0,1,0,1,77413.94,0
2025,15607037,Simon,686,Germany,Male,38,6,140304.83,2,1,1,36126.16,0
2025,15605071,Hernandez,735,Spain,Male,44,8,0.0,1,0,0,41860.38,0
2025,15608213,Klein,577,France,Male,36,9,0.0,2,0,0,121818.97,0
2025,15607647,Schäfer,729,Germany,Male,43,1,115164.24,1,1,1,193449.91,1
2025,15600001,Weber,669,Spain,Male,45,9,175961.03,2,0,1,79392.24,0
2025,15608531,Robert,519,France,Male,33,3,0.0,2,1,1,143837.49,0
2025,15608731,Petit,681,Germany,Male,38,6,116706.96,1,0,1,135025.32,0
2025,15600293,Lefebvre,768,Spain,Male,37,10,0.0,1,0,0,184741.3,0
2025,15603377,Zimmermann,801,Germany,Male,37,2,122081.02,2,1,0,46604.59,1
2025,15605385,Diaz,817,France,Female,35,4,89826.1,1,1,0,179325.56,1
2025,15600840,Gutierrez,799,France,Female,18,9,0.0,2,1,1,125072.63,0
2025,15600145,Garcia,815,France,Male,49,0,0.0,1,1,1,77572.46,1
2025,15607268,Leroy,663,France,Female,40,10,0.0,3,1,1,10767.29,0
2025,15600972,Klein,648,France,Male,18,3,119550.39,1,1,0,61625.97,0
2025,15608205,Chu,563,Germany,Male,43,4,82588.73,1,1,0,57360.17,1
2025,15603662,Chidiebere,655,Spain,Female,34,3,99308.78,1,1,1,163982.05,1
2025,15604083,Romero,738,Spain,Male,18,1,147051.58,2,0,1,44355.3,1
2025,15605434,Schwarz,534,Spain,Female,54,4,115215.75,2,1,1,36611.2,0
2025,15603670,Thomas,572,France,Male,38,0,0.0,1,1,1,100923.0,0
2025,15604694,Laurent,682,Germany,Female,42,6,130695.29,1,1,1,128874.67,1
2025,15603638,Alvarez,542,Germany,Female,29,3,104115.61,2,1,1,106613.58,0
2025,15606900,Hill,789,Germany,Female,41,6,127844.81,1,1,0,114033.41,1
2025,15608937,Martinez,730,Spain,Male,39,10,142500.46,2,1,0,69869.99,0
2025,15601925,Rodriguez,767,Spain,Male,30,10,111511.12,2,1,1,119414.49,0
2025,15608119,Jimenez,850,Spain,Female,37,2,0.0,1,0,0,43445.88,0
2025,15603101,Hargrave,517,Spain,Female,38,5,140106.75,3,0,0,141037.67,1
2025,15604509,Petit,598,France,Male,46,2,0.0,2,0,1,145981.61,0
2025,15609924,Schneider,709,Spain,Male,18,7,0.0,2,0,1,68484.45,0
2025,15604152,Munoz,716,France,Female,43,3,96482.05,1,1,1,52703.68,0
2025,15600412,Petit,641,France,Female,30,0,0.0,1,1,1,14723.35,1
2025,15602278,Ruiz,643,Germany,Male,36,4,107535.24,2,1,0,16640.89,0
2025,15602710,Schmidt,585,France,Male,18,5,0.0,1,1,1,144696.58,0
2025,15601973,Meyer,625,France,Male,49,2,155303.82,2,1,1,38314.3,0
2025,15609896,Martin,462,Germany,Female,44,8,122058.58,1,1,1,176801.87,1
2025,15609566,Martin,555,Germany,Female,33,3,94096.88,2,1,1,172580.13,0
2025,15606531,Schmidt,683,Germany,Male,56,7,51909.74,2,1,1,78067.02,1
2025,15601354,Dubois,772,Spain,Male,36,2,97123.65,1,1,0,150963.6,0
2025,15607044,Koch,632,France,Male,50,2,0.0,2,1,0,158412.79,0
2025,15603844,Torres,641,France,Female,45,8,120431.61,1,1,0,115239.34,0
2025,15604141,Bartlett,575,France,Female,50,4,0.0,1,1,1,166350.58,0
2025,15601285,Krüger,531,France,Female,48,0,0.0,2,1,1,145226.4,0
2025,15600095,Onio,801,France,Female,55,6,0.0,1,0,1,101279.92,0
2025,15606431,He,492,Spain,Female,41,8,0.0,1,1,0,108538.61,0
2025,15605020,Robert,656,Germany,Female,24,9,113672.46,1,1,1,93315.54,0
2025,15608481,Dupont,622,France,Female,37,9,137640.19,1,0,1,29589.38,0
2025,15607879,Hill,636,France,Female,45,8,0.0,1,0,1,18975.53,0
2025,15603152,Bauer,553,France,Male,42,3,86876.3,1,1,0,142670.2,0
2025,15602832,Gomez,500,France,Female,36,1,160979.87,2,1,0,125726.94,0
2025,15603947,Zimmermann,730,France,Male,29,7,96482.6,3,1,0,147768.56,1
2025,15602036,Richard,700,Spain,Female,46,5,83162.53,2,1,0,130698.47,0
2025,15609262,Bernard,703,Spain,Female,32,8,0.0,1,1,1,40557.75,0
2025,15606640,Romero,495,Spain,Male,46,2,0.0,1,0,1,109522.37,0
2025,15605938,Durand,603,Spain,Female,40,1,102110.0,1,1,0,177371.71,0
2025,15605326,Schmidt,553,Germany,Male,20,1,139213.81,1,0,0,137286.13,1
2025,15604252,Becker,560,France,Female,41,4,103067.41,2,0,0,148172.41,0
2025,15602771,Hargrave,529,France,Male,40,4,160159.92,2,0,1,13227.58,0
2025,15601834,Schmidt,681,Germany,Male,27,4,136158.74,1,0,1,162047.17,0
2025,15607246,Gutierrez,813,France,Female,43,0,0.0,1,1,0,126194.22,1
2025,15606313,Schmidt,543,France,Female,48,0,0.0,2,1,0,95159.2,0
2025,15604299,Perez,557,Germany,Male,31,9,176240.51,1,1,1,100243.17,0
2025,15605713,He,479,Spain,Male,43,9,0.0,1,1,0,113604.15,0
2025,15602574,Schröder,685,Germany,Male,45,6,100361.56,2,0,0,154390.65,1
2025,15609640,Jimenez,537,France,Female,18,8,0.0,1,1,1,71038.31,0
2025,15606587,Simon,665,France,Female,38,9,0.0,2,0,0,157237.41,0
2025,15606258,Koch,624,Spain,Female,35,4,0.0,1,1,1,36189.06,0
2025,15603610,Krüger,667,France,Female,45,1,101822.1,2,1,0,65579.2,0
2025,15607280,Dominguez,564,Germany,Female,37,3,152889.65,2,1,0,21103.2,0
2025,15600925,Bauer,614,France,Female,28,9,0.0,1,1,0,19833.09,0
2025,15607453,Fischer,621,Germany,Male,38,7,127273.15,1,1,1,144990.64,1
2025,15603957,Hernandez,675,France,Male,32,1,91466.33,2,1,0,118870.67,0
2025,15606110,Schmidt,453,France,Male,46,8,83012.61,2,1,0,71463.96,0
2025,15600236,Smith,527,Germany,Female,30,1,126205.0,4,0,0,161601.96,0
2025,15607276,Garcia,544,Spain,Male,36,8,0.0,1,1,1,85282.12,0
2025,15602937,Bartlett,850,France,Female,34,0,131954.65,2,0,1,134593.26,0
2025,15607913,Fischer,589,France,Male,19,0,103570.64,1,1,1,106126.93,0
2025,15606799,Moreau,658,France,Female,31,2,0.0,3,1,1,96879.78,1
2025,15601484,Rodriguez,692,Spain,Male,42,9,0.0,1,1,1,94179.01,0
2025,15605884,Bernard,794,France,Female,42,4,118500.67,1,1,1,164738.1,0
2025,15604660,Fischer,685,France,Male,42,0,0.0,1,1,0,93613.88,1
2025,15606279,Bernard,610,Spain,Female,63,8,90622.31,2,1,0,48355.4,0
2025,15604839,Obinna,568,France,Female,34,9,0.0,2,1,1,27670.68,0
2025,15603408,Schröder,599,France,Female,38,9,70242.25,2,1,0,136540.82,0
2025,15600849,Munoz,599,France,Male,40,8,0.0,2,1,1,113609.71,0
2025,15608161,Chidiebere,685,France,Male,33,7,0.0,1,1,0,164529.13,0
2025,15600480,Braun,628,France,Female,34,1,146434.99,3,1,0,158907.46,1
2025,15607100,Sanchez,718,France,Male,24,5,120005.51,1,1,1,39230.65,0
2025,15600926,Alonso,726,Germany,Male,60,4,114245.83,2,1,0,107743.52,1
2025,15609606,Garcia,715,Spain,Female,54,9,68017.97,2,0,0,20000.2,0
2025,15603454,Smith,769,France,Male,59,3,0.0,1,1,0,98170.63,0
2025,15607701,He,634,France,Male,45,6,0.0,2,1,1,179703.53,1
2025,15603159,Ruiz,583,France,Female,46,7,151183.49,3,0,1,164166.86,1
2025,15602226,Schneider,678,France,Female,18,2,170649.88,2,0,1,162467.09,0
2025,15608569,Garcia,605,Spain,Female,37,7,31724.32,2,1,0,105332.43,1
2025,15603278,Boni,731,Germany,Male,29,3,126540.28,2,1,1,49599.69,0
2025,15606952,Onio,486,France,Female,30,1,92395.57,2,1,0,77381.67,0
2025,15606995,Robert,482,France,Male,50,5,0.0,1,1,0,143142.3,0
2025,15601498,Munoz,528,Spain,Female,43,3,0.0,2,0,0,14633.33,0
2025,15609846,Ruiz,526,Germany,Female,20,8,53824.68,1,1,0,163368.75,0
2025,15603052,Hernandez,716,France,Male,35,10,123658.42,2,1,0,113730.65,0
2025,15600761,Garcia,722,Germany,Female,48,4,128608.04,1,1,0,98257.21,1
2025,15602197,Chidiebere,556,France,Male,53,6,0.0,2,1,0,198844.27,0
2025,15605093,Becker,639,France,Male,41,4,0.0,1,0,0,132475.79,0
2025,15609487,He,498,Germany,Male,50,10,104706.17,3,1,0,186588.72,1
2025,15609027,Muller,796,Spain,Female,18,10,126732.68,1,1,0,110728.53,0
2025,15602692,Boni,799,France,Male,39,9,108491.13,4,1,1,61742.63,1
2025,15608010,Schneider,596,France,Male,45,0,0.0,2,1,1,142801.31,0
2025,15609834,Weber,729,Spain,Female,18,1,0.0,2,1,0,16183.54,0
2025,15600079,Garcia,632,Spain,Female,38,10,99850.76,3,1,1,70054.23,0
2025,15600375,Richard,662,France,Female,40,10,0.0,1,1,1,168710.91,0
2025,15600778,Bartlett,736,France,Male,31,8,155296.71,2,0,1,125520.36,0
2025,15609840,Schulz,729,France,Male,25,7,158811.51,2,1,0,58344.8,0
2025,15603489,Schwarz,693,France,Male,48,9,76716.67,2,1,1,92392.96,0
2025,15608164,Becker,687,France,Male,42,9,0.0,2,1,0,59999.26,0
2025,15606307,Klein,575,Germany,Male,32,6,154457.99,2,1,0,33134.59,0
2025,15602380,Martin,542,Spain,Male,40,2,0.0,1,0,0,198641.26,0
2025,15607423,Klein,607,France,Male,47,1,0.0,2,1,1,22383.55,0
2025,15601431,Obinna,618,Germany,Male,43,8,68306.94,1,1,1,140435.37,1
2025,15600817,Neumann,564,Germany,Female,41,3,97108.33,2,1,0,90792.69,1
2025,15608893,Schmidt,759,France,Female,34,10,0.0,1,1,1,136953.21,0
2025,15603803,Dupont,542,Spain,Male,21,2,0.0,2,1,1,76619.03,0
2025,15607008,Rodriguez,710,Germany,Male,34,7,116948.0,1,0,0,66446.4,0
2025,15602425,Krüger,793,Spain,Male,56,0,0.0,2,0,0,123125.2,0
2025,15606249,Torres,660,France,Female,31,6,0.0,2,1,0,46674.89,0
2025,15601893,Lopez,700,Germany,Male,37,4,82065.61,1,0,1,94064.97,0
2025,15605278,Garcia,819,Spain,Female,45,4,0.0,1,0,0,91971.23,1
2025,15602096,Dominguez,634,Germany,Male,27,7,139051.66,2,1,1,189472.92,0
2025,15605839,Ruiz,604,Spain,Female,42,0,112562.02,2,1,0,89487.12,1
2025,15605855,Fischer,745,France,Male,48,6,42281.04,2,1,0,161416.72,0
2025,15604191,Robert,579,Spain,Male,43,4,0.0,1,1,0,157117.58,0
2025,15608621,Jimenez,593,Spain,Male,42,0,0.0,2,1,0,158810.6,1
2025,15601221,Weber,606,Spain,Male,45,3,0.0,1,1,0,158460.41,0
2025,15604047,Bauer,586,France,Male,20,4,0.0,2,0,1,32235.62,0
2025,15607835,Neumann,700,France,Male,45,4,0.0,1,1,0,141542.57,0
2025,15600904,Dupont,528,France,Female,32,10,0.0,2,1,0,137108.78,0
2025,15600729,Alvarez,631,Germany,Male,32,7,99268.06,1,1,1,27840.19,0
2025,15600104,Garcia,766,France,Male,46,8,102124.39,2,1,1,74435.39,0
2025,15600022,Muller,584,France,Female,51,5,134795.85,1,1,0,71731.85,1
2025,15601921,Gutierrez,643,France,Female,41,6,0.0,2,1,1,135311.82,0
2025,15607782,Hargrave,578,Germany,Female,34,9,144614.48,1,1,1,68255.57,0
2025,15609294,Wagner,768,France,Female,40,7,163829.63,1,0,1,112937.66,0
2025,15601701,Moreau,608,Germany,Male,46,9,210690.53,1,1,0,150163.25,1
2025,15606335,Michel,621,France,Female,30,7,0.0,1,1,0,173791.44,1
2025,15604490,Perez,574,France,Female,51,9,0.0,2,0,1,50385.67,0
2025,15600322,Wagner,674,France,Female,44,8,137458.09,1,0,1,115327.24,1
2025,15601313,Alonso,605,France,Female,51,2,93310.64,2,1,0,60353.1,0
2025,15608332,Petit,604,France,Male,35,5,93579.84,1,0,0,113516.46,1
2025,15603356,Sanchez,545,Spain,Male,36,8,149665.88,1,1,1,28316.29,0
2025,15602932,Jimenez,606,France,Female,27,1,103599.92,1,1,0,10218.81,1
2025,15601652,Munoz,396,Germany,Male,43,7,95230.57,1,1,1,169702.51,1
2025,15604285,Schröder,561,Spain,Male,23,0,137033.17,1,1,1,146777.62,0
2025,15606315,Alonso,569,Germany,Female,38,6,96442.0,2,1,0,15900.82,0
2025,15606993,Garcia,572,France,Male,39,7,92227.14,2,1,1,125335.4,0
2025,15609347,Braun,639,Spain,Male,46,7,98481.22,1,0,1,87503.12,0
2025,15608857,Boni,624,France,Female,31,8,116610.98,1,1,0,34218.68,0
2025,15604077,Sanchez,729,Spain,Female,37,0,99866.5,1,1,1,17800.17,0
2025,15600870,Martin,700,France,Female,48,5,0.0,1,0,1,157876.16,0
2025,15606808,Richard,498,France,Male,56,1,144097.77,2,1,0,187268.01,0
2025,15605561,Mitchell,682,France,Female,56,1,0.0,2,0,1,186925.03,0
2025,15605477,Schröder,602,Germany,Male,66,10,116411.06,2,1,1,133708.15,1
2025,15608527,Hoffmann,692,Spain,Female,50,6,0.0,2,1,1,96233.13,0
2025,15608358,Schmidt,655,France,Male,32,3,67135.24,1,1,0,70095.52,1
2025,15600859,Becker,726,Germany,Male,39,3,181623.35,2,1,1,157826.39,0
2025,15603431,Neumann,646,Spain,Male,36,7,0.0,2,1,1,69534.82,0
2025,15608461,Perez,746,France,Female,37,5,129009.56,2,1,0,21953.42,0
2025,15609033,Sanchez,538,France,Male,51,0,32329.4,1,1,1,67056.49,0
2025,15608495,Robert,762,Spain,Male,29,6,0.0,2,1,0,191739.14,0
2025,15602211,Boni,525,Spain,Male,21,10,139934.99,2,1,1,75476.68,0
2025,15605396,Schwarz,677,Germany,Female,35,10,144043.74,1,1,1,166434.72,0
2025,15607252,Wagner,579,France,Male,48,10,0.0,1,1,0,114518.4,0
2025,15608020,Alonso,475,Spain,Male,35,7,0.0,1,1,0,130831.92,0
2025,15609780,Alonso,619,France,Male,53,9,0.0,1,1,1,106186.07,0
2025,15606514,Hargrave,750,France,Male,32,7,106131.55,1,1,1,12676.81,0
2025,15608753,Martin,736,France,Female,33,10,0.0,2,1,0,184322.59,0
2025,15606392,Navarro,612,France,Male,33,9,127956.72,2,1,1,13666.13,0
2025,15609138,Klein,602,France,Male,28,6,0.0,1,1,1,70810.58,0
2025,15608956,Schulz,723,Germany,Female,30,4,77349.05,1,0,0,176742.49,1
2025,15602070,Schulz,615,Spain,Female,37,0,93554.45,3,1,0,136281.32,1
2025,15606575,Klein,450,France,Male,19,6,0.0,1,0,1,83880.45,0
2025,15601012,Munoz,719,France,Female,37,7,0.0,2,1,1,123387.74,0
2025,15608941,Wolf,782,France,Male,49,6,105371.3,2,0,1,104277.77,0
2025,15603639,Schmidt,651,France,Male,35,2,0.0,2,1,0,145938.56,0
2025,15607936,Bauer,669,France,Male,29,2,134658.99,1,1,0,181532.97,0
2025,15600948,Richter,780,Germany,Male,43,10,132351.44,1,1,1,145756.09,1
2025,15600395,Neumann,528,Spain,Female,40,4,0.0,1,0,0,180961.06,0
2025,15600161,Smith,819,France,Female,40,2,129518.76,2,1,0,196969.35,0
2025,15608074,Richard,703,France,Female,33,1,0.0,2,1,1,139061.19,0
2025,15605545,Richter,546,Spain,Male,42,6,134787.64,2,1,1,60563.64,0
2025,15600392,Diaz,621,Spain,Female,36,6,0.0,1,0,0,197563.15,0
2025,15606422,Perez,434,France,Male,29,3,159571.51,1,1,0,39105.77,0
2025,15607528,Durand,697,Spain,Male,46,6,60856.68,1,1,1,181843.43,1
2025,15606589,Gutierrez,729,France,Female,47,3,115502.36,2,1,1,84600.36,0
2025,15604380,Zimmermann,754,Spain,Female,36,2,67257.34,2,1,1,120833.09,0
2025,15602095,Schulz,664,France,Male,38,3,0.0,1,1,1,115116.2,0
2025,15605245,Klein,583,Spain,Male,27,5,86661.42,2,1,0,199658.79,0
2025,15606614,Rodriguez,635,Germany,Female,38,1,53982.79,1,1,0,185638.51,0
2025,15605686,Hargrave,613,Germany,Female,41,6,114838.96,1,1,1,26522.95,1
2025,15608798,Hill,599,Germany,Male,47,1,128810.28,1,1,1,197844.01,1
2025,15603003,Navarro,746,France,Male,46,9,96006.76,1,1,1,55597.38,0
2025,15606959,Petit,675,Germany,Female,53,0,119052.24,2,1,0,146784.64,1
2025,15601384,Weber,686,France,Female,39,7,128779.09,2,0,0,23578.9,0
2025,15609388,Torres,673,France,Male,30,2,0.0,2,0,1,135023.5,0
2025,15604830,Michel,774,France,Male,37,7,0.0,2,1,1,175042.82,0
2025,15605966,Lefebvre,794,France,Male,54,10,0.0,2,1,1,101917.35,0
2025,15601730,Dubois,678,France,Male,44,5,147343.66,1,1,1,161035.99,1
2025,15601074,Martin,567,Germany,Male,32,2,150387.71,2,1,1,62189.72,0
2025,15601837,Perez,662,France,Female,39,2,156646.29,3,1,1,171423.22,0
2025,15606294,He,486,Spain,Male,51,5,0.0,1,1,0,153739.24,0
2025,15600156,Martin,571,France,Male,45,7,81775.59,2,0,0,11477.56,0
2025,15605428,Onio,532,France,Male,33,1,0.0,1,0,1,17161.79,0
2025,15601350,Mitchell,508,France,Male,49,8,0.0,2,0,1,184199.52,0
2025,15605533,Meyer,480,Spain,Male,52,9,158106.72,1,1,0,73904.33,0
2025,15602942,Torres,664,France,Male,46,9,133769.4,1,1,1,52488.26,0
2025,15604015,Koch,681,Germany,Female,48,7,144129.11,2,0,0,131736.21,1
2025,15605457,He,542,France,Female,31,3,0.0,1,1,0,82552.46,0
2025,15601096,Petit,669,France,Male,33,10,167162.27,2,1,0,32515.99,0
2025,15605431,He,498,France,Male,46,4,85906.02,1,1,0,60093.57,1
2025,15605667,Gomez,661,Spain,Male,49,7,0.0,2,0,0,107462.15,0
2025,15604293,Hill,742,France,Female,46,2,133290.23,1,1,1,59797.06,1
2025,15606768,Garcia,578,Spain,Female,46,2,0.0,1,0,0,38266.27,0
2025,15609059,Moreau,664,France,Male,26,7,81968.6,2,1,1,47199.64,0
2025,15603734,Bartlett,672,Spain,Female,32,5,0.0,1,1,1,36210.74,0
2025,15602382,Richter,633,Spain,Male,40,4,74890.37,2,1,0,125735.02,0
2025,15609630,Petit,587,Germany,Male,43,9,146966.01,2,0,0,180526.53,1
2025,15607365,Leroy,770,France,Male,62,6,128651.04,2,0,0,40631.63,0
2025,15609634,Alvarez,649,France,Male,35,5,0.0,1,1,1,113061.18,0
2025,15601368,Mitchell,544,Spain,Male,28,3,0.0,1,0,1,128320.38,0
2025,15608242,Martin,627,France,Female,40,2,169685.94,2,1,0,194552.5,0
2025,15604822,Ruiz,575,France,Female,23,4,0.0,2,1,1,187968.55,0
2025,15604123,Leroy,789,Spain,Female,41,10,78129.37,2,1,0,59747.87,0
2025,15608150,Thomas,588,Spain,Female,40,10,82040.76,1,1,1,108486.98,0
2025,15609232,Hill,638,Germany,Male,31,10,101601.57,2,1,0,164524.95,0
2025,15601056,Chu,495,France,Male,41,2,126753.92,2,0,0,115827.07,0
2025,15602556,Gutierrez,656,France,Male,38,5,0.0,2,1,0,156429.37,0
2025,15607241,Schwarz,662,Spain,Male,39,0,0.0,1,1,1,19304.6,0
2025,15605778,Durand,836,Spain,Male,56,0,0.0,2,0,0,107220.99,0
2025,15602038,Jimenez,706,France,Male,29,4,131446.66,2,1,1,36505.61,0
2025,15605133,Gutierrez,463,France,Female,25,9,0.0,2,1,0,184825.42,0
2025,15600033,Bartlett,664,France,Male,54,3,0.0,2,0,0,72579.4,0
2025,15600146,Fischer,599,France,Female,43,6,0.0,1,1,1,60715.06,0
2025,15601561,Boni,715,Spain,Female,45,1,128042.38,2,1,1,93869.39,1
2025,15607872,Becker,647,France,Female,37,4,0.0,2,0,1,76188.21,0
2025,15602639,Hill,697,France,Male,56,7,0.0,1,0,0,195234.79,1
2025,15607774,Martinez,704,Spain,Female,50,8,0.0,1,1,0,55790.31,0
2025,15607249,Hill,779,France,Male,29,9,99820.21,1,1,0,101766.38,0
2025,15607832,Dupont,511,Germany,Female,48,6,147324.21,1,1,0,37087.13,1
2025,15604372,Jimenez,398,Germany,Male,45,10,135888.57,1,1,0,176649.48,1
2025,15600309,Boni,806,France,Female,40,10,0.0,2,1,1,154977.46,0
2025,15609603,Dubois,556,France,Male,41,4,0.0,1,0,0,194178.47,0
2025,15603140,Zimmermann,666,Germany,Male,44,4,145781.23,1,1,0,132110.6,1
2025,15609694,Schwarz,663,Spain,Male,29,8,92125.89,2,1,1,147540.13,0
2025,15603514,Boni,782,Spain,Male,40,5,85855.04,1,0,1,77654.21,0
2025,15605637,Ruiz,563,Germany,Female,39,7,114061.05,2,1,1,185086.61,0
2025,15606322,Smith,815,Spain,Male,42,1,0.0,1,1,1,45395.31,0
2025,15605189,Wagner,449,Germany,Female,50,4,150639.56,3,0,1,90508.0,1
2025,15603552,Onio,725,France,Male,33,10,142940.57,2,0,0,159226.2,0
2025,15608050,Zimmermann,613,France,Female,53,8,125015.67,2,1,1,32031.83,0
2025,15601060,Muller,409,France,Female,32,0,0.0,1,1,1,182764.32,0
2025,15600721,Dubois,622,Spain,Male,39,3,0.0,1,1,0,92477.91,0
2025,15609926,Bauer,659,Germany,Male,25,10,78421.22,2,1,0,74450.2,0
2025,15601297,Schmidt,850,France,Male,37,5,149470.36,2,1,0,29800.92,0
2025,15608433,Schneider,658,France,Male,28,3,0.0,1,1,1,138117.26,0
2025,15608568,Petit,652,Spain,Female,31,0,79179.49,2,1,0,148708.18,0
2025,15601715,He,571,France,Male,42,7,0.0,1,0,1,135016.9,0
2025,15608146,Garcia,759,Spain,Male,35,2,111210.95,2,1,0,68510.28,0
2025,15603703,Weber,811,Germany,Female,40,3,116434.71,2,1,1,76836.9,0
2025,15600038,Robert,633,Germany,Male,37,2,106478.3,1,1,1,12517.28,0
2025,15609416,Leroy,769,Germany,Male,28,3,82454.25,1,1,0,44053.53,0
2025,15605197,Martin,741,France,Female,38,9,98600.98,2,0,0,10345.44,0
2025,15606802,Garcia,574,Spain,Male,28,6,107814.45,1,0,1,162596.97,0
2025,15601448,Simon,682,France,Female,36,8,102680.51,1,1,0,199455.63,0
2025,15609267,Smith,693,France,Female,43,4,101800.97,2,1,1,102200.24,0
2025,15609749,Hill,828,France,Male,49,4,203402.69,1,0,0,199352.16,0
2025,15603994,Muller,781,France,Male,57,6,144164.15,1,1,1,86508.48,0
2025,15600662,Thomas,628,France,Male,33,6,113894.1,2,1,1,12120.52,0
2025,15601477,Schwarz,702,France,Female,31,9,0.0,1,1,0,188413.72,0
2025,15609865,Durand,414,France,Male,43,6,149332.54,1,0,0,10068.96,0
2025,15607497,Durand,646,France,Male,34,9,0.0,2,1,0,67443.79,1
2025,15606978,Durand,633,Spain,Male,55,7,123288.75,1,1,1,146524.62,0
2025,15604664,Martin,675,Germany,Male,21,1,130446.74,1,0,0,65985.18,0
2025,15607860,Bernard,748,France,Female,37,8,0.0,1,0,0,65914.25,0
2025,15602807,Schneider,798,Germany,Female,30,8,132437.54,2,1,1,131074.42,1
2025,15601640,Robert,738,France,Male,18,10,98758.23,1,1,1,161236.69,0
2025,15601125,Muller,564,Germany,Male,37,3,129495.19,2,0,0,78478.89,0
2025,15609758,Richter,491,Spain,Male,21,0,0.0,1,1,1,72045.7,0
2025,15600442,Boni,685,Spain,Female,33,3,56714.85,2,1,0,71355.85,0
2025,15603384,Lopez,631,Germany,Male,45,6,97742.56,1,1,0,19489.69,1
2025,15607568,Schröder,656,Germany,Male,45,1,41164.89,2,1,0,22166.7,1
2025,15606210,Laurent,620,France,Male,29,1,0.0,2,1,1,159013.38,0
2025,15603126,Gutierrez,716,Spain,Female,31,4,73001.14,1,1,0,20133.27,0
2025,15608206,Muller,512,Spain,Male,32,5,91685.34,1,0,0,57491.57,0
2025,15608816,Martin,555,Spain,Female,29,6,0.0,1,0,1,137644.57,0
2025,15601593,Schäfer,816,Germany,Female,33,9,118701.68,1,1,0,148984.47,0
2025,15608859,Alonso,557,Germany,Male,27,0,105080.96,1,1,0,64185.16,0
2025,15600583,Martinez,715,Spain,Male,29,1,127610.76,2,1,0,128506.03,0
2025,15605084,Schneider,646,Germany,Male,35,9,107035.03,1,0,0,131333.03,1
2025,15604753,Torres,639,France,Female,42,5,178328.25,1,1,1,73051.17,1
2025,15608012,Durand,701,France,Male,54,3,124116.12,2,1,1,188226.91,0
2025,15606368,Muller,657,France,Female,46,5,0.0,2,0,0,21377.22,0
